	Sample	GMHI_good	GMHI_bad	Frac_of_core_functions_among_all	Frac_of_core_functions_found	Species_found_together	Contributions_per_species
2186	V1_CD16_0	1	3	0.5103092783505154	0.5857988165680473	0.5609756097560976	43.34285714285714
2187	V1_CD17_0	0	6	0.48325358851674644	0.5976331360946746	0.3170731707317073	53.095238095238095
2188	V1_CD17_4	0	6	0.5175879396984925	0.6094674556213018	0.3170731707317073	53.674418604651166
2189	V1_CD18_0	0	6	0.4534412955465587	0.6627218934911243	0.0975609756097561	72.64
2190	V1_CD18_3	0	5	0.4	0.6272189349112426	0.04878048780487805	62.6
2191	V1_CD19_0	1	2	0.5	0.621301775147929	0.5609756097560976	47.63768115942029
2192	V1_CD2_0	0	0	0.6463414634146342	0.3136094674556213	0.24390243902439024	29.0
2193	V1_CD20_4	1	5	0.5023474178403756	0.6331360946745562	0.4146341463414634	51.81818181818182
2194	V1_CD21_0	0	7	0.4291044776119403	0.6804733727810651	0.07317073170731707	54.5
2195	V1_CD21_4	0	7	0.44871794871794873	0.621301775147929	0.12195121951219512	57.75675675675676
2196	V1_CD22_0	1	4	0.5	0.6094674556213018	0.4634146341463415	46.08450704225352
2197	V1_CD24_0	1	6	0.4908256880733945	0.6331360946745562	0.4146341463414634	49.18518518518518
2198	V1_CD25_0	0	11	0.5169082125603864	0.6331360946745562	0.3170731707317073	48.292682926829265
2199	V1_CD25_4	0	7	0.5240641711229946	0.5798816568047337	0.3170731707317073	51.41860465116279
2200	V1_CD27_0	0	10	0.5026178010471204	0.5680473372781065	0.4878048780487805	41.4
2201	V1_CD28_0	0	6	0.5914634146341463	0.5739644970414202	0.5121951219512195	49.27272727272727
2202	V1_CD29_0	1	2	0.5099009900990099	0.6094674556213018	0.5609756097560976	43.63076923076923
2203	V1_CD3_0	1	0	0.6475409836065574	0.46745562130177515	0.5121951219512195	28.782608695652176
2204	V1_CD30_0	2	1	0.5098039215686274	0.6153846153846154	0.5609756097560976	39.08433734939759
2205	V1_CD31_0	0	10	0.49107142857142855	0.650887573964497	0.5121951219512195	46.26470588235294
2206	V1_CD34_0	1	1	0.5130890052356021	0.5798816568047337	0.5609756097560976	41.16417910447761
2207	V1_CD35_0	0	6	0.45643153526970953	0.650887573964497	0.04878048780487805	66.17391304347827
2208	V1_CD35_1	0	7	0.46122448979591835	0.6686390532544378	0.0	57.65625
2209	V1_CD36_0	0	7	0.49767441860465117	0.6331360946745562	0.36585365853658536	60.83720930232558
2210	V1_CD38_0	0	8	0.5126903553299492	0.5976331360946746	0.34146341463414637	45.69491525423729
2211	V1_CD4_0	1	0	0.577922077922078	0.5266272189349113	0.4146341463414634	36.0
2212	V1_CD41_0	2	4	0.3754152823920266	0.6686390532544378	0.36585365853658536	62.607142857142854
2213	V1_CD42_0	1	1	0.531578947368421	0.5976331360946746	0.3170731707317073	61.91891891891892
2214	V1_CD6_0	0	3	0.6290322580645161	0.46153846153846156	0.36585365853658536	48.75
2215	V1_CD6_4	0	5	0.5906432748538012	0.5976331360946746	0.5121951219512195	47.21153846153846
2216	V1_CD7_0	0	9	0.4759825327510917	0.6449704142011834	0.3170731707317073	55.34375
2217	V1_CD7_4	0	7	0.5024630541871922	0.6035502958579881	0.3170731707317073	53.44736842105263
2218	V1_CD8_0	0	0	0.5982905982905983	0.41420118343195267	0.1951219512195122	25.88888888888889
2219	V1_CD9_0	0	4	0.5886075949367089	0.5502958579881657	0.4146341463414634	34.22222222222222
2220	V1_UC1_0	1	4	0.5276381909547738	0.621301775147929	0.4634146341463415	42.86274509803921
2221	V1_UC10_0	0	0	0.5849056603773585	0.5502958579881657	0.36585365853658536	32.08108108108108
2222	V1_UC10_2	1	1	0.5339805825242718	0.650887573964497	0.4634146341463415	40.932432432432435
2223	V1_UC11_0	1	11	0.5235602094240838	0.591715976331361	0.2682926829268293	44.36842105263158
2224	V1_UC11_5	1	9	0.5308056872037915	0.6627218934911243	0.3170731707317073	47.648148148148145
2225	V1_UC12_0	2	5	0.49222797927461137	0.5621301775147929	0.5609756097560976	36.33870967741935
2226	V1_UC12_4	1	1	0.47085201793721976	0.621301775147929	0.5609756097560976	50.83606557377049
2227	V1_UC13_0	0	7	0.5958904109589042	0.514792899408284	0.3170731707317073	40.82142857142857
2228	V1_UC13_3	0	9	0.49295774647887325	0.621301775147929	0.4146341463414634	40.19672131147541
2229	V1_UC14_0	1	0	0.592	0.4378698224852071	0.2926829268292683	32.411764705882355
2230	V1_UC14_1	0	12	0.45714285714285713	0.6627218934911243	0.21951219512195122	51.297872340425535
2231	V1_UC15_0	1	4	0.6015625	0.4556213017751479	0.0975609756097561	31.333333333333332
2232	V1_UC15_3	1	8	0.5047619047619047	0.6272189349112426	0.3170731707317073	52.577777777777776
2233	V1_UC16_0	0	15	0.48044692737430167	0.5088757396449705	0.1951219512195122	35.861111111111114
2234	V1_UC17_0	0	3	0.6320754716981132	0.39644970414201186	0.5121951219512195	21.666666666666668
2235	V1_UC17_2	0	6	0.4925373134328358	0.5857988165680473	0.5121951219512195	35.541666666666664
2236	V1_UC18_0	1	2	0.5813953488372093	0.4437869822485207	0.21951219512195122	33.27272727272727
2237	V1_UC19_0	1	0	0.6416666666666667	0.4556213017751479	0.5121951219512195	30.65
2238	V1_UC2_0	1	8	0.5217391304347826	0.6390532544378699	0.5609756097560976	48.370370370370374
2239	V1_UC2_4	1	8	0.5119617224880383	0.6331360946745562	0.4634146341463415	49.265306122448976
2240	V1_UC21_0	0	4	0.5449101796407185	0.5384615384615384	0.36585365853658536	42.82608695652174
2241	V1_UC21_4	1	4	0.47413793103448276	0.650887573964497	0.36585365853658536	48.679245283018865
2242	V1_UC23_0	1	2	0.5284974093264249	0.6035502958579881	0.5609756097560976	53.714285714285715
2243	V1_UC23_1	1	2	0.5459183673469388	0.6331360946745562	0.5609756097560976	49.12
2244	V1_UC24_0	1	5	0.5418994413407822	0.5739644970414202	0.5609756097560976	44.979166666666664
2245	V1_UC25_0	0	8	0.4744186046511628	0.6035502958579881	0.24390243902439024	53.07843137254902
2246	V1_UC25_1	0	10	0.5120772946859904	0.6272189349112426	0.4146341463414634	51.0
2247	V1_UC26_0	1	1	0.4835680751173709	0.6094674556213018	0.36585365853658536	42.605633802816904
2248	V1_UC26_4	1	5	0.49321266968325794	0.6449704142011834	0.4146341463414634	40.58974358974359
2249	V1_UC27_0	1	2	0.5023923444976076	0.621301775147929	0.4634146341463415	49.30909090909091
2250	V1_UC28_0	0	1	0.5297297297297298	0.5798816568047337	0.36585365853658536	44.84
2251	V1_UC29_0	0	6	0.5819209039548022	0.6094674556213018	0.4146341463414634	44.60526315789474
2252	V1_UC3_0	2	9	0.4796380090497738	0.6272189349112426	0.14634146341463414	47.557377049180324
2253	V1_UC3_2	1	8	0.41735537190082644	0.5976331360946746	0.4634146341463415	45.404761904761905
2254	V1_UC30_0	2	6	0.4869109947643979	0.5502958579881657	0.4634146341463415	40.333333333333336
2255	V1_UC31_0	1	14	0.48878923766816146	0.6449704142011834	0.4146341463414634	54.175438596491226
2256	V1_UC31_4	1	13	0.49327354260089684	0.650887573964497	0.4146341463414634	51.62903225806452
2257	V1_UC32_0	0	6	0.5	0.5976331360946746	0.5853658536585366	51.627450980392155
2258	V1_UC33_0	0	8	0.448	0.6627218934911243	0.4634146341463415	51.25714285714286
2259	V1_UC34_0	0	9	0.5095238095238095	0.6331360946745562	0.3170731707317073	58.638297872340424
2260	V1_UC35_0	0	14	0.4954128440366973	0.6390532544378699	0.4878048780487805	42.79012345679013
2261	V1_UC35_4	0	5	0.5169082125603864	0.6331360946745562	0.36585365853658536	43.68115942028985
2262	V1_UC36_0	1	2	0.5082872928176796	0.5443786982248521	0.5609756097560976	38.77049180327869
2263	V1_UC37_0	0	0	0.5210526315789473	0.5857988165680473	0.3902439024390244	42.459016393442624
2264	V1_UC38_0	0	7	0.4883720930232558	0.621301775147929	0.4146341463414634	50.523809523809526
2265	V1_UC39_0	1	10	0.5128205128205128	0.591715976331361	0.5121951219512195	45.6
2266	V1_UC4_0	0	5	0.5333333333333333	0.5680473372781065	0.3170731707317073	49.411764705882355
2267	V1_UC4_5	0	7	0.4927536231884058	0.6035502958579881	0.5609756097560976	53.45762711864407
2268	V1_UC40_0	1	2	0.5240641711229946	0.5798816568047337	0.36585365853658536	39.95
2269	V1_UC41_0	0	10	0.5023923444976076	0.621301775147929	0.4146341463414634	43.84615384615385
2270	V1_UC42_0	0	3	0.5190476190476191	0.6449704142011834	0.36585365853658536	47.92307692307692
2271	V1_UC43_0	1	3	0.5049019607843137	0.6094674556213018	0.5121951219512195	48.08955223880597
2272	V1_UC44_0	1	3	0.5306122448979592	0.6153846153846154	0.5609756097560976	47.69491525423729
2273	V1_UC45_0	1	2	0.5072463768115942	0.621301775147929	0.5121951219512195	43.509433962264154
2274	V1_UC46_0	1	4	0.5025125628140703	0.591715976331361	0.5609756097560976	47.66129032258065
2275	V1_UC47_0	1	4	0.5204081632653061	0.6035502958579881	0.5609756097560976	46.71875
2276	V1_UC48_0	1	12	0.4890829694323144	0.6627218934911243	0.6341463414634146	45.91111111111111
2277	V1_UC49_0	1	12	0.4889867841409692	0.6568047337278107	0.6341463414634146	43.391304347826086
2278	V1_UC49_1	0	15	0.4863636363636364	0.6331360946745562	0.3170731707317073	40.74285714285714
2279	V1_UC5_0	2	6	0.481651376146789	0.621301775147929	0.4146341463414634	49.056603773584904
2280	V1_UC5_3	2	11	0.46184738955823296	0.6804733727810651	0.4146341463414634	45.103896103896105
2281	V1_UC50_1	1	6	0.44537815126050423	0.6272189349112426	0.1951219512195122	39.57377049180328
2282	V1_UC51_0	1	10	0.4823008849557522	0.6449704142011834	0.36585365853658536	46.32142857142857
2283	V1_UC51_4	1	6	0.5257731958762887	0.6035502958579881	0.5853658536585366	41.83561643835616
2284	V1_UC52_0	1	3	0.5181347150259067	0.591715976331361	0.5853658536585366	44.97260273972603
2285	V1_UC52_1	0	5	0.5123152709359606	0.6153846153846154	0.5365853658536586	45.92424242424242
2286	V1_UC53_0	1	4	0.5317919075144508	0.5443786982248521	0.36585365853658536	47.77272727272727
2287	V1_UC53_4	1	2	0.5534591194968553	0.5207100591715976	0.3170731707317073	43.785714285714285
2288	V1_UC54_0	0	7	0.49282296650717705	0.6094674556213018	0.5609756097560976	49.707692307692305
2289	V1_UC55_0	0	5	0.4895833333333333	0.5562130177514792	0.5121951219512195	45.72222222222222
2290	V1_UC55_4	1	6	0.5174129353233831	0.6153846153846154	0.4634146341463415	46.142857142857146
2291	V1_UC56_0	1	1	0.5307262569832403	0.5621301775147929	0.14634146341463414	49.964285714285715
2292	V1_UC57_0	2	5	0.4857142857142857	0.6035502958579881	0.5609756097560976	44.20987654320987
2293	V1_UC58_0	1	3	0.5164319248826291	0.650887573964497	0.5609756097560976	45.08571428571429
2294	V1_UC6_0	0	1	0.521505376344086	0.5739644970414202	0.36585365853658536	45.88636363636363
2295	V1_UC61_0	0	4	0.43548387096774194	0.6390532544378699	0.2926829268292683	41.191489361702125
2296	V1_UC62_0	1	7	0.4838709677419355	0.621301775147929	0.4634146341463415	44.40298507462686
2297	V1_UC7_0	1	3	0.5766871165644172	0.5562130177514792	0.4634146341463415	43.935483870967744
2298	V1_UC8_0	2	1	0.55625	0.5266272189349113	0.4146341463414634	43.16129032258065
2299	V1_UC9_0	1	2	0.5374149659863946	0.46745562130177515	0.24390243902439024	40.0
2300	CON-001	1	5	0.5238095238095238	0.650887573964497	0.5609756097560976	40.36507936507937
2301	CON-002	0	8	0.5730994152046783	0.5798816568047337	0.5121951219512195	40.72727272727273
2302	CON-003	1	7	0.39501779359430605	0.6568047337278107	0.4146341463414634	48.14473684210526
2303	CON-004	0	7	0.5414364640883977	0.5798816568047337	0.4146341463414634	38.51020408163265
2304	CON-005	0	5	0.45493562231759654	0.6272189349112426	0.6341463414634146	40.848837209302324
2305	CON-006	0	9	0.44357976653696496	0.6745562130177515	0.21951219512195122	50.46153846153846
2306	CON-007	0	10	0.38489208633093525	0.6331360946745562	0.1951219512195122	54.42553191489362
2307	CON-008	1	5	0.5568181818181818	0.5798816568047337	0.0	49.58620689655172
2308	CON-009	0	4	0.4751131221719457	0.621301775147929	0.24390243902439024	58.68571428571428
2309	CON-010	1	11	0.3771043771043771	0.6627218934911243	0.36585365853658536	48.78431372549019
2310	CON-011	1	2	0.4574898785425101	0.6686390532544378	0.36585365853658536	38.234042553191486
2311	CON-012	0	5	0.41155234657039713	0.6745562130177515	0.2682926829268293	66.72727272727273
2312	CON-013	0	3	0.36363636363636365	0.6390532544378699	0.14634146341463414	66.96666666666667
2313	CON-014	0	1	0.48598130841121495	0.6153846153846154	0.5609756097560976	40.43396226415094
2314	CON-015	0	9	0.36666666666666664	0.650887573964497	0.36585365853658536	67.87755102040816
2315	CON-016	0	3	0.47619047619047616	0.650887573964497	0.2682926829268293	50.97142857142857
2316	CON-017	0	13	0.4577777777777778	0.6094674556213018	0.4634146341463415	50.160714285714285
2317	CON-018	0	3	0.4	0.6390532544378699	0.5121951219512195	51.608695652173914
2318	CON-019	0	9	0.525	0.621301775147929	0.21951219512195122	39.354166666666664
2319	CON-020	0	1	0.6013513513513513	0.5266272189349113	0.34146341463414637	37.0
2320	CON-021	0	8	0.49344978165938863	0.6686390532544378	0.4878048780487805	46.7037037037037
2321	CON-022	0	6	0.49523809523809526	0.6153846153846154	0.4634146341463415	41.907407407407405
2322	CON-023	0	6	0.42412451361867703	0.6449704142011834	0.0975609756097561	54.34782608695652
2323	CON-024	1	1	0.5153061224489796	0.5976331360946746	0.5609756097560976	35.111111111111114
2324	CON-025	0	6	0.4636363636363636	0.6035502958579881	0.5609756097560976	36.35087719298246
2325	CON-026	0	4	0.5151515151515151	0.6035502958579881	0.5121951219512195	45.421052631578945
2326	CON-027	0	1	0.36917562724014336	0.6094674556213018	0.2926829268292683	66.52941176470588
2327	CON-028	0	2	0.3710247349823322	0.621301775147929	0.3902439024390244	54.471698113207545
2328	CON-029	0	7	0.4124087591240876	0.6686390532544378	0.36585365853658536	59.76190476190476
2329	CON-030	0	2	0.5757575757575758	0.5621301775147929	0.24390243902439024	37.06666666666667
2330	CON-031	0	6	0.4663677130044843	0.6153846153846154	0.2926829268292683	42.89090909090909
2331	CON-032	0	2	0.5654761904761905	0.5621301775147929	0.4146341463414634	32.5
2332	CON-033	0	1	0.5987654320987654	0.5739644970414202	0.5609756097560976	36.714285714285715
2333	CON-034	0	2	0.5697674418604651	0.5798816568047337	0.5121951219512195	37.808510638297875
2334	CON-035	0	8	0.4690265486725664	0.6272189349112426	0.4634146341463415	45.6140350877193
2335	CON-036	0	10	0.43548387096774194	0.6390532544378699	0.5121951219512195	53.875
2336	CON-037	1	1	0.553072625698324	0.5857988165680473	0.5609756097560976	38.431372549019606
2337	CON-038	0	4	0.47435897435897434	0.6568047337278107	0.5609756097560976	54.61224489795919
2338	CON-039	0	9	0.3696369636963696	0.6627218934911243	0.36585365853658536	57.56140350877193
2339	CON-040	1	4	0.5	0.6449704142011834	0.4634146341463415	44.7962962962963
2340	CON-041	0	9	0.3920863309352518	0.6449704142011834	0.36585365853658536	45.41935483870968
2341	CON-042	0	5	0.38380281690140844	0.6449704142011834	0.3170731707317073	46.65
2342	CON-043	1	10	0.38175675675675674	0.6686390532544378	0.6341463414634146	48.0
2343	CON-044	1	9	0.39792387543252594	0.6804733727810651	0.5609756097560976	50.925925925925924
2344	CON-045	0	10	0.47639484978540775	0.6568047337278107	0.2682926829268293	52.5
2345	CON-046	0	3	0.5240384615384616	0.6449704142011834	0.17073170731707318	49.56521739130435
2346	CON-047	0	0	0.5963855421686747	0.5857988165680473	0.5121951219512195	40.82222222222222
2347	CON-048	0	5	0.3698630136986301	0.6390532544378699	0.36585365853658536	59.8421052631579
2348	CON-049	0	10	0.4977168949771689	0.6449704142011834	0.2682926829268293	47.71739130434783
2349	CON-050	0	6	0.4666666666666667	0.621301775147929	0.17073170731707318	56.266666666666666
2350	CON-051	0	16	0.42745098039215684	0.6449704142011834	0.0	48.355932203389834
2351	CON-052	0	8	0.39568345323741005	0.650887573964497	0.5121951219512195	42.76136363636363
2352	CON-053	1	10	0.47555555555555556	0.6331360946745562	0.5609756097560976	42.92857142857143
2353	CON-054	0	2	0.553072625698324	0.5857988165680473	0.4634146341463415	38.01851851851852
2354	CON-055	0	15	0.4109090909090909	0.6686390532544378	0.36585365853658536	46.96610169491525
2355	CON-056	1	4	0.3935018050541516	0.6449704142011834	0.5121951219512195	45.660714285714285
2356	CON-057	0	6	0.4782608695652174	0.650887573964497	0.36585365853658536	43.3
2357	CON-058	0	6	0.5786516853932584	0.6094674556213018	0.36585365853658536	45.92857142857143
2358	CON-059	0	2	0.5240641711229946	0.5798816568047337	0.5609756097560976	39.325581395348834
2359	CON-060	0	11	0.41454545454545455	0.6745562130177515	0.0	53.11904761904762
2360	CON-061	0	1	0.5459770114942529	0.5621301775147929	0.24390243902439024	41.43333333333333
2361	CON-062	0	3	0.49514563106796117	0.6035502958579881	0.36585365853658536	35.95348837209303
2362	CON-063	0	4	0.4344262295081967	0.6272189349112426	0.5121951219512195	46.84
2363	CON-064	0	6	0.4392156862745098	0.6627218934911243	0.2682926829268293	47.0
2364	CON-065	0	5	0.47619047619047616	0.650887573964497	0.3170731707317073	60.0
2365	CON-066	0	3	0.5	0.5976331360946746	0.5609756097560976	46.132075471698116
2366	CON-067	0	11	0.48484848484848486	0.6627218934911243	0.4146341463414634	44.19230769230769
2367	CON-068	0	8	0.42105263157894735	0.6153846153846154	0.36585365853658536	52.964285714285715
2368	CON-069	0	12	0.4724770642201835	0.6094674556213018	0.36585365853658536	40.292682926829265
2369	CON-070	0	4	0.5697674418604651	0.5798816568047337	0.4634146341463415	43.61904761904762
2370	CON-071	0	6	0.5309278350515464	0.6094674556213018	0.5121951219512195	34.5
2371	CON-072	0	2	0.4	0.6390532544378699	0.5121951219512195	57.577777777777776
2372	CON-073	1	4	0.4057971014492754	0.6627218934911243	0.5609756097560976	43.285714285714285
2373	CON-074	0	4	0.42023346303501946	0.6390532544378699	0.0975609756097561	56.06666666666667
2374	CON-075	0	8	0.4296577946768061	0.6686390532544378	0.4634146341463415	53.82539682539682
2375	CON-076	1	2	0.4307116104868914	0.6804733727810651	0.6341463414634146	49.388888888888886
2376	CON-077	0	7	0.3971631205673759	0.6627218934911243	0.36585365853658536	60.333333333333336
2377	CON-078	0	5	0.38380281690140844	0.6449704142011834	0.6341463414634146	55.46808510638298
2378	CON-079	0	7	0.5555555555555556	0.5621301775147929	0.3170731707317073	36.46875
2379	CON-080	0	1	0.43410852713178294	0.6627218934911243	0.2682926829268293	64.64516129032258
2380	CON-081	0	3	0.5555555555555556	0.591715976331361	0.4634146341463415	40.659574468085104
2381	CON-082	0	2	0.4448979591836735	0.6449704142011834	0.5121951219512195	41.271186440677965
2382	CON-083	0	4	0.3888888888888889	0.6627218934911243	0.5609756097560976	45.59016393442623
2383	CON-084	0	6	0.5683060109289617	0.6153846153846154	0.5609756097560976	43.95918367346939
2384	CON-085	0	8	0.38652482269503546	0.6449704142011834	0.6341463414634146	51.88709677419355
2385	CON-086	0	9	0.4889867841409692	0.6568047337278107	0.4878048780487805	49.13953488372093
2386	CON-087	0	1	0.4942528735632184	0.5088757396449705	0.04878048780487805	44.470588235294116
2387	CON-088	0	10	0.5681818181818182	0.591715976331361	0.04878048780487805	41.26470588235294
2388	CON-089	0	3	0.4722222222222222	0.6035502958579881	0.36585365853658536	45.48076923076923
2389	CON-090	0	6	0.43373493975903615	0.6390532544378699	0.3170731707317073	58.48888888888889
2390	CON-091	0	5	0.5459459459459459	0.5976331360946746	0.34146341463414637	46.53333333333333
2391	CON-092	0	7	0.45569620253164556	0.6390532544378699	0.36585365853658536	48.46153846153846
2392	CON-093	1	2	0.43373493975903615	0.6390532544378699	0.36585365853658536	51.15555555555556
2393	CON-094	0	7	0.42641509433962266	0.6686390532544378	0.4634146341463415	45.435483870967744
2394	CON-095	0	4	0.4592274678111588	0.6331360946745562	0.5609756097560976	49.31481481481482
2395	CON-096	1	7	0.45081967213114754	0.650887573964497	0.36585365853658536	42.73076923076923
2396	CON-097	0	8	0.43673469387755104	0.6331360946745562	0.4634146341463415	43.407407407407405
2397	CON-098	1	9	0.529126213592233	0.6449704142011834	0.4146341463414634	47.175438596491226
2398	CON-099	1	2	0.554945054945055	0.5976331360946746	0.5121951219512195	34.74
2399	CON-100	0	8	0.3806228373702422	0.650887573964497	0.36585365853658536	50.38
2400	CON-101	0	3	0.462882096069869	0.6272189349112426	0.5609756097560976	47.57142857142857
2401	CON-102	0	7	0.40225563909774437	0.6331360946745562	0.36585365853658536	79.42553191489361
2402	CON-103	0	6	0.3720136518771331	0.6449704142011834	0.5609756097560976	49.067796610169495
2403	CON-104	0	11	0.376271186440678	0.6568047337278107	0.4634146341463415	51.71153846153846
2404	CON-105	0	4	0.49230769230769234	0.5680473372781065	0.34146341463414637	42.68571428571428
2405	CON-106	0	4	0.37894736842105264	0.6390532544378699	0.2682926829268293	70.69047619047619
2406	CON-107	0	2	0.42916666666666664	0.6094674556213018	0.5121951219512195	51.339285714285715
2407	CON-108	1	3	0.36394557823129253	0.6331360946745562	0.4634146341463415	46.675
2408	CON-109	0	1	0.3519736842105263	0.6331360946745562	0.0	109.92857142857143
2409	CON-110	1	1	0.5392670157068062	0.6094674556213018	0.3170731707317073	30.5531914893617
2410	CON-111	0	2	0.41245136186770426	0.6272189349112426	0.5121951219512195	53.30555555555556
